,tractID,nodeID,dki_fa,dki_md,dki_mk,dki_awf
0,ATR_R,0,0.23921738384201477,0.0009170058897363597,0.6241252698773267,0.22392775609461976
1,ATR_R,1,0.29268908472519645,0.0009180222335926478,0.7066010117120233,0.24675057963989888
2,ATR_R,2,0.3290967135486709,0.0009389814596049294,0.7871053215912366,0.26861007581448243
3,ATR_R,3,0.36548745404369637,0.0009509104733360661,0.8379444546319663,0.2867881787440775
4,ATR_R,4,0.3977331247811611,0.0009471313043626732,0.8728864356420963,0.30245804569315915
5,ATR_R,5,0.4221877710296394,0.0009388327122677265,0.9024589254528979,0.3154308963237442
6,ATR_R,6,0.4342298318380321,0.000930589502075849,0.926997175958983,0.32500338078913604
7,ATR_R,7,0.4410529300040472,0.0009222099908302789,0.9495089160263916,0.3327705283468501
8,ATR_R,8,0.44390257460864885,0.0009166174622147955,0.966624778620322,0.33850298672447243
9,ATR_R,9,0.4446147344930274,0.0009109245266608592,0.9828292934679019,0.34393256589409715
10,ATR_R,10,0.443186002362429,0.0009069232172109607,0.9952608392353768,0.34782719400888196
11,ATR_R,11,0.4425315620923616,0.0009053252678819676,1.0037864105430467,0.35012047679309194
12,ATR_R,12,0.44101532536691207,0.0009052826933327154,1.011493794190605,0.35151557504093317
13,ATR_R,13,0.4380006245085216,0.0009055603464585338,1.017832144509864,0.3528248148436479
14,ATR_R,14,0.4371295592891291,0.000906755521391033,1.02155198352577,0.3531101576592541
15,ATR_R,15,0.43500814896290674,0.0009092403104344245,1.0228137319857182,0.35337856164067416
16,ATR_R,16,0.4328705161402542,0.0009114441532442909,1.0234888864492875,0.3531644760023213
17,ATR_R,17,0.4291181598303939,0.0009138249698069824,1.0247302249129122,0.35320804388447147
18,ATR_R,18,0.4250723894726191,0.0009168414098442279,1.0243936728708192,0.351916215937851
19,ATR_R,19,0.41963830716568706,0.0009208305331127245,1.0230911501110727,0.350288881379302
20,ATR_R,20,0.41193924879005817,0.0009240261976408461,1.0213977130851941,0.3490227779621948
21,ATR_R,21,0.4056507421561194,0.0009282602406408514,1.0192538785139977,0.34798136539676894
22,ATR_R,22,0.40155653975623495,0.0009327904795056165,1.0172086986817994,0.3453892178580679
23,ATR_R,23,0.39734933448632587,0.0009370532241741887,1.0139624425709988,0.3428903565829597
24,ATR_R,24,0.3943365157107406,0.0009416804038875686,1.0113551608567801,0.34084582667674446
25,ATR_R,25,0.3931542769102323,0.0009447792254162426,1.01076031829128,0.3392566582400145
26,ATR_R,26,0.39224977138960415,0.0009453665730872846,1.011095867630836,0.338401682955885
27,ATR_R,27,0.39129683433834633,0.0009459687232533862,1.0108414739868183,0.3371523081968009
28,ATR_R,28,0.3913575789042478,0.0009480537723079673,1.0091774893625836,0.33620082808671464
29,ATR_R,29,0.39300517234126886,0.0009501198825858258,1.008485325610322,0.33527580409326746
30,ATR_R,30,0.39433333258926884,0.0009534531060939431,1.007880155050417,0.3347176934948274
31,ATR_R,31,0.3948650849965009,0.0009571317267937334,1.006904636991898,0.3337499316948854
32,ATR_R,32,0.39788710852062253,0.0009590289250596858,1.0066604188505865,0.3332763624071365
33,ATR_R,33,0.40089972027875476,0.0009599829965259324,1.0053755061618879,0.3328256184334226
34,ATR_R,34,0.40338153589754033,0.0009616132447111895,1.005847210691121,0.33266088705052926
35,ATR_R,35,0.40605878641494797,0.0009620926188553845,1.0070938061075858,0.33273088739031076
36,ATR_R,36,0.40789283092857975,0.0009630152467594628,1.0074291263744517,0.3322777794155731
37,ATR_R,37,0.4094660046129164,0.0009624229741559095,1.0088186111179767,0.33270880079172765
38,ATR_R,38,0.4124438604033953,0.0009603997469608965,1.0101780193091616,0.3340031580075251
39,ATR_R,39,0.41523224510358997,0.0009543849590459291,1.0122127543573074,0.33575292942236484
40,ATR_R,40,0.41964092928240243,0.0009462707778754187,1.0158378263941208,0.33801063271982995
41,ATR_R,41,0.42219908175750526,0.0009395104773960842,1.0187637792078048,0.3395008578984391
42,ATR_R,42,0.4252276193597725,0.0009339324527563214,1.0227872235093902,0.34113660808447405
43,ATR_R,43,0.4291044368043327,0.0009280297820840208,1.0261772236275006,0.3428109554621747
44,ATR_R,44,0.43446536532125707,0.0009238775925443322,1.027133328927232,0.34388865804779745
45,ATR_R,45,0.4413018075735191,0.000920319063994022,1.0295326710857438,0.3461951006043241
46,ATR_R,46,0.44841839396393685,0.0009194323240583448,1.0326145262775492,0.34940102475789947
