,tractID,nodeID,dki_fa,dki_md,dki_mk,dki_awf
0,ATR_R,0,0.24950753337152362,0.0009199830156610963,0.5705842614367641,0.21753254187267682
1,ATR_R,1,0.3015444028495343,0.000918599086110154,0.6536282516241002,0.24003062963656085
2,ATR_R,2,0.32834304656335517,0.000946616800073684,0.744214063979826,0.26067062197988694
3,ATR_R,3,0.35777154092215413,0.000972844559046908,0.8040534749375509,0.27846031979556657
4,ATR_R,4,0.3871918029565995,0.0009817312495444507,0.8425742674168568,0.29329821671799233
5,ATR_R,5,0.4139987019689133,0.0009725309444232075,0.8745407143113438,0.30748250951613904
6,ATR_R,6,0.4347159812167226,0.0009588994363183422,0.9018076582589367,0.3201987396630182
7,ATR_R,7,0.4501650620077445,0.0009463721508440083,0.9273834319019596,0.33029985686838115
8,ATR_R,8,0.4610965671287005,0.0009377266495417819,0.9516354536824785,0.3393304829569897
9,ATR_R,9,0.4702035507167268,0.0009300946425171695,0.9727424341520335,0.3472599979622499
10,ATR_R,10,0.4775255517068383,0.0009238962665221801,0.9912746342596335,0.3549830999400788
11,ATR_R,11,0.4821021118573089,0.0009182677701027259,1.0095980815619066,0.36238263938612
12,ATR_R,12,0.4867824824746413,0.0009139379210770871,1.021359817544405,0.36745016939530656
13,ATR_R,13,0.48716266278833964,0.0009127713697968695,1.031450693979556,0.3718227107121128
14,ATR_R,14,0.4868034070473657,0.0009098072641536362,1.0407396656647139,0.37463610372358064
15,ATR_R,15,0.48423065780543545,0.0009093170623507976,1.0484173356278101,0.3771109836287749
16,ATR_R,16,0.4797100337624496,0.0009091531619287978,1.0540988462515637,0.3778341418559622
17,ATR_R,17,0.47380512254286133,0.0009101140465233314,1.0577601355468966,0.3780361107486644
18,ATR_R,18,0.47125775709107665,0.0009089407709348626,1.0616190385177116,0.3788944434276467
19,ATR_R,19,0.46817290994666605,0.0009080084281427249,1.061690853926663,0.3775318265227896
20,ATR_R,20,0.4626601930370554,0.000906440021516064,1.0620871111541685,0.3760790332780012
21,ATR_R,21,0.4555560439654611,0.0009075264024142808,1.0645375906468628,0.3749990301125115
22,ATR_R,22,0.4491534695066217,0.0009103159632857583,1.0633370898960057,0.37415390491369627
23,ATR_R,23,0.4423950991256632,0.0009132554150557721,1.0633374154243913,0.3730730748882645
24,ATR_R,24,0.43828209196742746,0.0009147672571306115,1.0632400912843711,0.3710654748457543
25,ATR_R,25,0.4356326113470078,0.0009145210740805267,1.0630657524416802,0.3696440825269997
26,ATR_R,26,0.4328418563688445,0.0009139830133563973,1.0617599014460688,0.3670984658978054
27,ATR_R,27,0.42912965872535047,0.0009124700700316928,1.061153774921798,0.3657506061108068
28,ATR_R,28,0.4203350147745809,0.0009140482699619065,1.0572308267841197,0.3618532854795981
29,ATR_R,29,0.414582539514206,0.0009161608371721371,1.054524595557009,0.35919983608860234
30,ATR_R,30,0.41192387364269634,0.0009158444271805744,1.05287722852262,0.3579082907799116
31,ATR_R,31,0.40470169377421233,0.0009161776487667287,1.0528015436597282,0.3561641791503872
