,tractID,nodeID,dki_fa,dki_md,dki_mk,dki_awf
0,ATR_R,0,0.232857858495265,0.000935713283890664,0.6431279615418496,0.22922428983086923
1,ATR_R,1,0.28945600263760013,0.0009338919275886003,0.735152913176534,0.25651502811953725
2,ATR_R,2,0.33209126050943005,0.0009459691314705649,0.8144679013615773,0.2805397365355715
3,ATR_R,3,0.36828248933525404,0.0009481309225075663,0.8684978507756311,0.30048052628751903
4,ATR_R,4,0.3951770555101736,0.0009435845197077645,0.9081699161419339,0.3160917713373886
5,ATR_R,5,0.4146955206211734,0.0009344033398939383,0.9377339793590692,0.32866967855865203
6,ATR_R,6,0.4284434610234787,0.0009256599239308341,0.9624118045312225,0.338443350167732
7,ATR_R,7,0.4368215104358486,0.0009194993506485075,0.9825054103482616,0.3465110272835827
8,ATR_R,8,0.441416390722631,0.0009155759872366064,0.9970406493007342,0.3526358992768366
9,ATR_R,9,0.4442052896099791,0.0009145917636899932,1.007595251850677,0.3561903213796553
10,ATR_R,10,0.44766550597245547,0.0009133455595815164,1.018170542368654,0.3614460299559739
11,ATR_R,11,0.4480867567286524,0.0009130336437279458,1.0252352056604621,0.3639778168169065
12,ATR_R,12,0.4465034551663774,0.0009140641868488718,1.0287046541913836,0.36511554292245885
13,ATR_R,13,0.44296352235387826,0.0009181312154101627,1.0291930876143964,0.3648521092762476
14,ATR_R,14,0.4388318703528602,0.0009219954465274375,1.0289949798397882,0.36460545366279423
15,ATR_R,15,0.4357941400708589,0.0009250865138247779,1.0287179895361276,0.36466943050312656
16,ATR_R,16,0.4349819461922432,0.0009273307228539617,1.0304623263440904,0.36535609450829587
17,ATR_R,17,0.43125164518156606,0.0009300800308596346,1.0312903418497434,0.36465227481137014
18,ATR_R,18,0.4260143009469162,0.0009331547087210108,1.0306625884022158,0.36285882703714517
19,ATR_R,19,0.4205264647656562,0.0009364331786930402,1.0288356416588278,0.36058211440285975
20,ATR_R,20,0.41533121007505575,0.0009378279676230897,1.0275111402007782,0.3581808580733594
21,ATR_R,21,0.41079118211666477,0.0009407594499157967,1.027783688871394,0.3565996276433461
22,ATR_R,22,0.4081446759751508,0.0009443336417967178,1.0277776750390257,0.35468887859337456
23,ATR_R,23,0.40689474710575896,0.0009469359209192329,1.0262939792973043,0.3527038913646083
24,ATR_R,24,0.40734973078914094,0.0009498984119150048,1.0265247531121118,0.35116406168987624
25,ATR_R,25,0.4085114297497192,0.0009523864982353077,1.0284060559310948,0.35128321452874484
26,ATR_R,26,0.409653345308388,0.0009536701322135485,1.0301743280109292,0.35117583649705275
27,ATR_R,27,0.412311783303331,0.000952730774214759,1.033345622090109,0.3521491845631366
28,ATR_R,28,0.4170573239998317,0.0009514942090578808,1.0370320396133355,0.3531735738350469
29,ATR_R,29,0.4209521531175086,0.0009538308566274507,1.0389100859840783,0.3531688600531968
30,ATR_R,30,0.42550140120940594,0.0009575200090357704,1.0401736243086694,0.3524779612943436
31,ATR_R,31,0.43004092329871607,0.0009608666432665493,1.0414867433014947,0.35186919605447603
32,ATR_R,32,0.4353852856439064,0.0009653262727618376,1.0441973632280135,0.3520584577555779
33,ATR_R,33,0.43954237492132386,0.0009721896028859296,1.0445307854194785,0.352033589821689
34,ATR_R,34,0.443388601073896,0.0009747819566784439,1.0477731402858388,0.35339183399848945
35,ATR_R,35,0.4464349661990989,0.0009784609524645742,1.048971762740237,0.35328692343445284
36,ATR_R,36,0.4513121298190425,0.0009820933848253145,1.0516453498625926,0.35436653518477146
37,ATR_R,37,0.455585580639923,0.0009858386784406003,1.0564031215089968,0.35571975852038057
38,ATR_R,38,0.4597176571176217,0.0009853942465354992,1.0609559724108941,0.3570747005847801
39,ATR_R,39,0.46446895026377677,0.000984954826729742,1.0669262121576513,0.359895536509081
40,ATR_R,40,0.4668660409639072,0.0009862301639707036,1.0731134714733843,0.36265877798942325
41,ATR_R,41,0.4709895129635442,0.0009820194962920136,1.0798417983772193,0.3655615043572929
42,ATR_R,42,0.476669259033401,0.0009734519937679738,1.0898945384172818,0.36972674484389867
43,ATR_R,43,0.483222566227245,0.0009642476077852915,1.0962267544805868,0.3732620800474063
44,ATR_R,44,0.4873121991255399,0.000954386131384443,1.1031412285883029,0.3770172589489361
45,ATR_R,45,0.48963889480021505,0.0009464552726680236,1.1120206719817938,0.3804575241249033
46,ATR_R,46,0.4950731906436728,0.0009390659492079592,1.1209032133129964,0.383898436562151
47,ATR_R,47,0.4998215046753423,0.0009295096758514978,1.1276319918539395,0.3876356269820157
48,ATR_R,48,0.5040644456930914,0.0009201692914902747,1.1367122894765582,0.39225465614787525
49,ATR_R,49,0.5093859201984126,0.0009130798086099107,1.1434761013180808,0.395323895297126
50,ATR_R,50,0.5136568439942346,0.0009059097952331044,1.1494650749251538,0.3979943605666618
51,ATR_R,51,0.5187948400288287,0.0008995068054020637,1.158512117860408,0.4029412859750526
